FIPS,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WHITE_MALE,WHITE_FEMALE,BLACK_MALE,BLACK_FEMALE,INDIAN_MALE,INDIAN_FEMALE,ASIAN_MALE,ASIAN_FEMALE,NATIVE_MALE,NATIVE_FEMALE,TWO_OR_MORE_MALE,TWO_OR_MORE_FEMALE,WHITE_COMBINATION_MALE,WHITE_COMBINATION_FEMALE,BLACK_COMBINATION_MALE,BLACK_COMBINATION_FEMALE,INDIAN_COMBINATION_MALE,INDIAN_COMBINATION_FEMALE,ASIAN_COMBINATION_MALE,ASIAN_COMBINATION_FEMALE,NATIVE_COMBINATION_MALE,NATIVE_COMBINATION_FEMALE,HISPANIC_MALE,HISPANIC_FEMALE
26081,2018,80-84,10137,4172,5965,3838,5424,214,392,10,19,87,94,1,4,22,32,3856,5450,222,404,23,45,93,100,3,4,125,145
26081,2018,85+,11821,4185,7636,3984,7189,138,337,0,5,51,81,5,0,7,24,3991,7207,139,347,5,20,53,88,6,4,99,163
26081,2019,20-24,44134,21995,22139,16930,17194,3048,2867,232,187,812,869,25,12,948,1010,17832,18152,3702,3573,471,436,996,1059,50,40,3209,3060
26081,2019,25-29,55229,27881,27348,22133,22027,3562,3139,197,203,1076,1007,26,27,887,945,22967,22910,4100,3745,457,497,1284,1185,60,57,3130,2855
26081,2019,30-34,50066,25188,24878,20901,20559,2514,2412,227,184,921,1100,22,12,603,611,21456,21126,2853,2780,430,392,1072,1232,46,31,2726,2545
26081,2019,35-39,45046,22669,22377,18810,18467,2285,2274,222,168,873,952,14,22,465,494,19236,18922,2531,2560,392,357,998,1059,37,38,2577,2316
26081,2019,40-44,38617,19061,19556,15951,15850,1865,2161,185,154,696,958,15,29,349,404,16269,16219,2024,2378,328,331,799,1051,30,42,2270,2168
26081,2019,45-49,37884,18790,19094,15598,15594,1863,2049,154,194,834,927,24,18,317,312,15878,15872,1985,2199,300,348,933,1008,48,31,1986,2041
26081,2019,50-54,38437,18939,19498,16242,16456,1762,1988,110,137,613,657,16,9,196,251,16407,16678,1839,2106,212,278,666,716,31,17,1639,1523
26081,2019,55-59,41903,20556,21347,17961,18606,1782,1855,120,111,487,482,12,13,194,280,18127,18842,1849,1979,236,280,542,543,24,24,1278,1190
26081,2019,60-64,39157,18959,20198,16950,17844,1470,1742,85,73,289,354,16,13,149,172,17078,17980,1528,1819,172,183,327,388,24,23,913,865
26081,2019,65-69,31919,15205,16714,13782,14837,1002,1283,58,61,227,384,9,11,127,138,13895,14951,1043,1347,141,152,258,410,13,17,642,611
26081,2019,70-74,22823,10466,12357,9509,11100,623,827,26,43,236,289,7,3,65,95,9565,11183,641,866,67,100,252,306,11,12,359,480
26081,2019,75-79,15488,6766,8722,6175,7903,371,535,20,18,170,216,2,3,28,47,6198,7945,383,557,38,53,177,228,3,8,193,334
26081,2019,80-84,10476,4372,6104,4041,5549,211,398,8,18,94,105,1,2,17,32,4053,5577,217,404,20,42,97,112,4,4,117,153
26081,2019,85+,11795,4215,7580,3979,7099,158,357,1,5,60,85,5,4,12,30,3987,7122,161,369,8,23,64,92,9,8,109,178
26083,2016,20-24,83,49,34,46,34,0,0,0,0,0,0,0,0,3,0,49,34,0,0,1,0,2,0,0,0,0,0
26083,2016,25-29,86,44,42,43,40,0,1,0,0,0,0,0,0,1,1,44,41,1,1,0,1,0,0,0,0,1,2
26083,2016,30-34,73,33,40,32,39,0,1,0,0,0,0,0,0,1,0,33,39,0,1,1,0,0,0,0,0,0,1
26083,2016,35-39,88,45,43,44,41,0,0,1,0,0,0,0,0,0,2,44,43,0,0,1,2,0,0,0,0,1,0
26083,2016,40-44,96,53,43,52,40,0,0,0,0,0,0,0,0,1,3,53,43,1,1,1,2,0,0,0,0,1,0
26083,2016,45-49,95,49,46,49,45,0,0,0,0,0,1,0,0,0,0,49,45,0,0,0,0,0,1,0,0,2,1
26083,2016,50-54,141,71,70,71,68,0,0,0,1,0,0,0,0,0,1,71,68,0,0,0,2,0,0,0,1,1,0
26083,2016,55-59,176,83,93,83,91,0,0,0,0,0,0,0,0,0,2,83,93,0,0,0,2,0,0,0,0,0,1
26083,2016,60-64,214,105,109,104,109,1,0,0,0,0,0,0,0,0,0,104,109,1,0,0,0,0,0,0,0,0,1
26083,2016,65-69,251,135,116,133,113,0,0,1,0,0,0,0,0,1,3,134,116,0,0,1,2,1,1,0,0,0,1
26083,2016,70-74,189,115,74,114,74,0,0,1,0,0,0,0,0,0,0,114,74,0,0,1,0,0,0,0,0,1,1
26083,2016,75-79,122,62,60,61,60,0,0,0,0,0,0,0,0,1,0,62,60,1,0,1,0,0,0,0,0,1,1
26083,2016,80-84,96,45,51,45,51,0,0,0,0,0,0,0,0,0,0,45,51,0,0,0,0,0,0,0,0,0,0
26083,2016,85+,55,25,30,23,29,0,0,0,0,0,1,0,0,2,0,25,29,0,0,2,0,0,1,0,0,0,0
26083,2017,20-24,64,38,26,36,25,0,1,0,0,0,0,0,0,2,0,38,25,1,1,1,0,0,0,0,0,0,0
26083,2017,25-29,78,40,38,39,37,0,1,0,0,0,0,0,0,1,0,40,37,1,1,0,0,0,0,0,0,0,2
26083,2017,30-34,70,30,40,29,38,0,1,0,0,0,0,0,0,1,1,30,39,1,2,0,0,0,0,0,0,1,1
26083,2017,35-39,86,47,39,47,37,0,0,0,0,0,0,0,0,0,2,47,39,0,0,0,2,0,0,0,0,1,0
26083,2017,40-44,89,46,43,45,40,0,0,0,0,0,0,0,0,1,3,46,43,1,1,0,2,0,0,0,0,1,0
26083,2017,45-49,95,49,46,49,45,0,0,0,0,0,1,0,0,0,0,49,45,0,0,0,0,0,1,0,0,0,0
26083,2017,50-54,126,60,66,60,65,0,0,0,1,0,0,0,0,0,0,60,65,0,0,0,1,0,0,0,0,1,1
26083,2017,55-59,176,88,88,88,85,0,0,0,0,0,0,0,0,0,3,88,88,0,0,0,2,0,1,0,0,0,1
26083,2017,60-64,221,109,112,108,110,1,0,0,2,0,0,0,0,0,0,108,110,1,0,0,2,0,0,0,0,0,1
26083,2017,65-69,237,121,116,121,114,0,0,0,0,0,0,0,0,0,2,121,116,0,0,0,2,0,0,0,0,0,2
26083,2017,70-74,201,124,77,121,76,0,0,2,0,0,0,0,0,1,1,122,77,0,0,3,0,0,1,0,0,2,1
26083,2017,75-79,133,71,62,71,62,0,0,0,0,0,0,0,0,0,0,71,62,0,0,0,0,0,0,0,0,0,1
26083,2017,80-84,92,45,47,44,47,0,0,0,0,0,0,0,0,1,0,45,47,1,0,1,0,1,0,1,0,1,0
26083,2017,85+,66,32,34,30,33,0,0,0,0,0,1,0,0,2,0,32,33,0,0,2,0,0,1,0,0,0,0
26083,2018,20-24,65,39,26,38,26,0,0,0,0,0,0,0,0,1,0,39,26,0,0,1,0,0,0,0,0,0,0
26083,2018,25-29,81,42,39,40,37,0,2,0,0,0,0,0,0,2,0,42,37,1,2,1,0,0,0,0,0,0,1
26083,2018,30-34,61,28,33,27,30,0,1,0,1,0,0,0,0,1,1,28,31,1,1,0,2,0,0,0,0,1,2
26083,2018,35-39,85,48,37,48,35,0,0,0,0,0,0,0,0,0,2,48,37,0,1,0,1,0,0,0,0,1,0
26083,2018,40-44,88,45,43,45,41,0,0,0,0,0,0,0,0,0,2,45,43,0,1,0,1,0,0,0,0,0,0
26083,2018,45-49,103,50,53,49,51,0,0,0,0,0,1,0,0,1,1,50,52,0,0,1,1,0,1,0,0,1,0
26083,2018,50-54,104,50,54,50,53,0,0,0,1,0,0,0,0,0,0,50,53,0,0,0,1,0,0,0,0,0,1
26083,2018,55-59,181,87,94,87,93,0,0,0,0,0,0,0,0,0,1,87,94,0,0,0,0,0,1,0,0,1,1
26083,2018,60-64,214,112,102,111,98,1,0,0,2,0,0,0,0,0,2,111,100,1,0,0,4,0,0,0,0,0,0
26083,2018,65-69,230,103,127,103,126,0,0,0,0,0,0,0,0,0,1,103,127,0,1,0,0,0,0,0,0,0,3
26083,2018,70-74,213,128,85,125,83,0,0,2,0,0,0,0,0,1,2,126,85,1,0,2,2,0,0,0,0,1,0
26083,2018,75-79,157,93,64,93,64,0,0,0,0,0,0,0,0,0,0,93,64,0,0,0,0,0,0,0,0,1,2
26083,2018,80-84,85,44,41,44,41,0,0,0,0,0,0,0,0,0,0,44,41,0,0,0,0,0,0,0,0,0,0
26083,2018,85+,68,32,36,30,35,0,0,0,0,0,1,0,0,2,0,32,35,0,0,2,0,0,1,0,0,0,0
26083,2019,20-24,58,34,24,33,23,0,1,0,0,0,0,0,0,1,0,34,23,0,1,1,0,0,0,0,0,0,0
26083,2019,25-29,89,46,43,43,41,0,2,0,0,0,0,0,0,3,0,46,41,2,2,1,0,0,0,0,0,0,1
26083,2019,30-34,63,32,31,31,29,0,0,0,1,0,0,0,0,1,1,32,30,1,0,0,2,0,0,0,0,1,2
26083,2019,35-39,90,47,43,47,39,0,1,0,0,0,0,0,0,0,3,47,42,0,1,0,2,0,1,0,0,1,0
26083,2019,40-44,93,44,49,44,47,0,0,0,0,0,0,0,0,0,2,44,49,0,0,0,2,0,0,0,0,0,2
26083,2019,45-49,99,50,49,49,45,0,0,0,0,0,1,0,0,1,3,49,48,1,1,1,2,0,1,0,0,1,0
26083,2019,50-54,99,45,54,45,54,0,0,0,0,0,0,0,0,0,0,45,54,0,0,0,0,0,0,0,0,0,1
26083,2019,55-59,174,89,85,89,83,0,0,0,1,0,0,0,0,0,1,89,84,0,1,0,1,0,0,0,0,1,0
26083,2019,60-64,205,102,103,101,99,1,0,0,2,0,0,0,0,0,2,101,101,1,0,0,4,0,0,0,0,0,1
26083,2019,65-69,241,110,131,110,130,0,0,0,0,0,0,0,0,0,1,110,131,0,1,0,0,0,0,0,0,0,2
26083,2019,70-74,219,135,84,132,82,0,0,2,0,0,0,0,0,1,2,133,83,0,1,3,2,0,0,0,0,0,1
26083,2019,75-79,165,95,70,95,70,0,0,0,0,0,0,0,0,0,0,95,70,0,0,0,0,0,0,0,0,1,1
26083,2019,80-84,82,42,40,42,40,0,0,0,0,0,0,0,0,0,0,42,40,0,0,0,0,0,0,0,0,0,1
26083,2019,85+,64,28,36,27,35,0,0,0,0,0,1,0,0,1,0,27,35,1,0,1,0,0,1,0,0,0,0
26085,2016,20-24,519,308,211,222,177,53,22,12,4,2,2,0,0,19,6,237,183,62,27,22,5,7,2,0,0,20,16
26085,2016,25-29,518,281,237,206,204,54,20,10,2,0,0,0,0,11,11,216,214,60,24,17,7,1,1,0,2,20,12
26085,2016,30-34,534,262,272,196,237,54,25,2,3,0,2,0,0,10,5,203,241,58,27,9,5,1,3,1,1,14,13
26085,2016,35-39,585,306,279,259,230,40,32,4,4,1,3,0,0,2,10,261,237,41,35,5,13,1,3,0,1,6,10
26085,2016,40-44,539,293,246,228,211,50,29,3,0,1,1,0,0,11,5,234,215,54,31,10,3,6,2,1,0,1,13
26085,2016,45-49,704,368,336,331,299,30,25,2,4,0,2,0,0,5,6,336,305,30,27,7,7,0,3,0,0,8,5
26085,2016,50-54,864,438,426,384,382,43,32,6,4,1,0,0,1,4,7,388,389,44,34,9,10,1,1,0,1,14,5
26085,2016,55-59,1078,534,544,488,494,36,38,3,5,0,1,0,0,7,6,495,500,38,38,8,10,0,2,0,0,7,9
26085,2016,60-64,1224,626,598,569,523,42,55,4,12,0,2,0,0,11,6,579,529,44,57,13,15,1,3,1,0,5,2
26085,2016,65-69,1100,585,515,520,463,56,45,3,3,0,1,0,0,6,3,526,466,57,45,6,6,1,1,1,0,1,1
26085,2016,70-74,831,421,410,386,360,33,38,1,6,0,2,0,0,1,4,387,364,33,38,2,9,0,3,0,0,4,5
26085,2016,75-79,602,323,279,294,253,25,21,2,1,1,2,0,0,1,2,295,255,25,22,3,3,1,2,0,0,1,2
26085,2016,80-84,364,193,171,183,149,6,19,2,1,1,1,0,0,1,1,184,150,6,19,3,2,1,1,0,0,6,1
26085,2016,85+,267,112,155,95,133,13,14,1,2,1,1,0,0,2,5,97,137,14,15,2,6,1,2,0,0,3,3
26085,2017,20-24,520,302,218,219,188,47,16,13,6,2,1,0,0,21,7,236,195,59,21,21,7,6,2,1,0,20,17
26085,2017,25-29,548,293,255,217,221,56,25,7,2,0,1,0,0,13,6,229,227,60,27,17,6,2,1,0,0,15,12
26085,2017,30-34,513,273,240,213,209,48,22,3,0,0,2,0,0,9,7,218,216,53,24,9,4,2,3,0,0,7,9
26085,2017,35-39,580,280,300,237,254,40,32,2,3,1,2,0,0,0,9,237,261,40,36,2,10,1,2,0,0,6,14
26085,2017,40-44,544,282,262,229,222,37,31,4,2,1,2,0,0,11,5,239,227,42,33,11,5,2,3,1,0,2,12
26085,2017,45-49,707,390,317,344,283,35,23,3,3,0,1,0,0,8,7,352,290,35,24,11,8,0,2,0,0,7,9
26085,2017,50-54,800,401,399,352,361,39,25,7,5,1,1,0,1,2,6,354,366,40,26,8,7,1,5,0,1,14,5
26085,2017,55-59,1080,533,547,490,494,35,41,3,4,0,0,0,0,5,8,495,499,36,44,6,10,1,2,0,0,9,8
26085,2017,60-64,1262,621,641,570,558,39,65,3,9,0,3,0,0,9,6,577,564,41,68,11,13,1,3,0,0,6,3
26085,2017,65-69,1116,590,526,525,475,55,39,4,7,0,1,0,0,6,4,529,479,58,40,8,10,0,1,1,0,1,2
26085,2017,70-74,897,467,430,427,381,35,40,1,5,0,2,0,0,4,2,431,383,35,40,4,7,0,2,1,0,3,5
26085,2017,75-79,600,311,289,286,257,21,24,2,2,1,3,0,0,1,3,287,260,22,25,3,4,1,3,0,0,2,3
26085,2017,80-84,388,203,185,188,166,11,17,2,1,1,0,0,0,1,1,189,167,11,17,3,2,1,0,0,0,3,1
26085,2017,85+,284,126,158,110,133,13,16,0,2,1,2,0,0,2,5,112,138,14,16,1,6,1,3,0,0,5,3
26085,2018,20-24,478,261,217,197,183,35,19,8,7,1,1,0,0,20,7,216,190,45,22,15,9,5,2,0,1,18,15
26085,2018,25-29,495,253,242,192,209,46,24,3,1,0,1,0,0,12,7,204,215,50,28,9,5,4,1,0,0,14,10
26085,2018,30-34,478,245,233,203,209,28,14,2,0,0,2,1,0,11,8,211,215,34,18,10,4,0,4,1,1,12,9
26085,2018,35-39,536,246,290,220,256,24,26,0,2,1,1,0,0,1,5,221,260,24,29,0,5,2,1,0,0,3,13
26085,2018,40-44,540,290,250,240,217,34,21,6,3,1,3,0,0,9,6,248,221,38,23,10,7,3,4,1,1,5,15
26085,2018,45-49,699,378,321,336,283,34,26,3,5,0,1,0,0,5,6,340,289,35,29,8,8,0,3,0,0,5,11
26085,2018,50-54,769,386,383,349,353,27,19,6,4,0,1,0,0,4,6,353,358,28,22,9,7,0,2,0,0,14,6
26085,2018,55-59,1084,521,563,483,507,28,42,4,6,1,0,0,1,5,7,488,513,29,44,8,11,1,1,0,1,10,7
26085,2018,60-64,1245,622,623,573,541,38,64,2,7,0,4,0,0,9,7,581,548,39,66,9,12,2,4,1,0,6,4
26085,2018,65-69,1207,632,575,575,510,48,48,4,10,0,2,0,0,5,5,580,515,48,50,8,12,1,2,0,1,1,2
26085,2018,70-74,898,474,424,429,378,38,38,2,4,0,2,0,0,5,2,433,380,39,39,6,5,1,2,0,0,3,3
26085,2018,75-79,623,327,296,297,267,29,25,0,2,0,1,0,0,1,1,298,268,29,26,0,2,1,1,0,0,2,4
26085,2018,80-84,410,218,192,199,177,12,11,4,1,2,2,0,0,1,1,200,178,12,11,5,2,2,2,0,0,2,1
26085,2018,85+,274,126,148,111,124,12,16,0,2,1,1,0,0,2,5,113,129,13,17,1,6,1,2,0,1,6,2
26085,2019,20-24,448,239,209,193,170,28,25,4,5,0,0,0,0,14,9,207,178,35,32,10,7,1,1,1,1,9,14
26085,2019,25-29,484,241,243,192,212,33,20,4,0,1,2,0,0,11,9,203,220,40,24,9,5,3,2,0,1,20,4
26085,2019,30-34,479,245,234,204,209,32,13,1,0,0,2,1,0,7,10,208,218,37,18,5,5,1,3,1,0,11,12
26085,2019,35-39,531,240,291,219,258,18,26,0,2,0,0,0,0,3,5,222,262,19,29,1,6,0,0,1,0,3,13
26085,2019,40-44,511,264,247,230,219,23,17,5,3,2,4,0,0,4,4,233,221,25,18,7,5,3,6,1,1,9,14
26085,2019,45-49,700,370,330,321,292,35,26,4,3,0,1,0,0,10,8,331,299,37,27,12,9,0,3,0,0,8,13
26085,2019,50-54,745,367,378,340,339,18,20,3,8,1,1,0,0,5,10,345,349,18,23,6,15,3,1,0,0,12,6
26085,2019,55-59,1039,501,538,459,491,32,32,5,6,1,0,0,1,4,8,463,498,33,35,8,11,1,1,0,1,7,6
26085,2019,60-64,1223,609,614,570,543,27,58,4,4,0,4,0,0,8,5,578,548,29,59,9,7,1,5,0,0,8,8
26085,2019,65-69,1245,642,603,593,525,41,56,2,13,0,3,0,0,6,6,599,531,43,59,7,16,0,3,0,1,0,2
26085,2019,70-74,942,497,445,449,402,40,37,4,4,0,0,0,0,4,2,453,404,41,39,7,4,0,0,0,0,3,2
26085,2019,75-79,623,321,302,285,269,36,26,0,2,0,3,0,0,0,2,285,271,36,26,0,3,0,4,0,0,3,4
26085,2019,80-84,414,224,190,205,175,13,13,3,1,2,0,0,0,1,1,206,176,13,13,4,2,2,0,0,0,2,0
26085,2019,85+,276,122,154,106,130,11,16,1,2,1,1,0,0,3,5,108,135,13,17,3,6,1,1,0,0,6,3
26087,2016,20-24,5171,2736,2435,2565,2320,88,11,10,18,14,26,1,0,58,60,2620,2377,110,33,36,43,26,40,3,2,172,170
26087,2016,25-29,4662,2528,2134,2367,2055,76,11,20,14,27,25,0,0,38,29,2401,2081,88,24,39,28,37,31,2,1,178,136
26087,2016,30-34,4467,2308,2159,2182,2096,75,11,19,11,16,16,0,0,16,25,2197,2120,79,17,30,23,19,23,0,1,156,132
26087,2016,35-39,4862,2483,2379,2321,2297,89,8,19,18,29,35,0,0,25,21,2346,2317,95,11,31,32,36,38,0,2,150,139
26087,2016,40-44,5093,2573,2520,2440,2449,76,9,16,13,14,26,1,1,26,22,2465,2471,81,12,36,28,19,30,1,1,113,136
26087,2016,45-49,6483,3259,3224,3126,3145,71,13,22,16,10,23,1,0,29,27,3154,3171,72,16,45,36,14,28,3,0,126,110
26087,2016,50-54,7357,3703,3654,3592,3584,56,10,18,12,7,15,0,0,30,33,3621,3617,57,15,43,41,12,18,0,0,121,110
26087,2016,55-59,7606,3884,3722,3758,3649,58,15,26,22,12,11,1,2,29,23,3787,3672,60,16,48,41,16,14,2,2,99,88
26087,2016,60-64,6560,3328,3232,3240,3164,41,6,20,14,4,28,0,0,23,20,3262,3183,43,10,38,27,8,31,1,1,91,70
26087,2016,65-69,5457,2699,2758,2657,2705,14,9,10,15,3,14,0,0,15,15,2671,2720,16,9,22,29,4,15,1,0,48,48
26087,2016,70-74,3840,1872,1968,1851,1934,5,3,5,6,7,12,1,0,3,13,1854,1947,5,4,8,17,7,13,1,0,33,32
26087,2016,75-79,2568,1213,1355,1192,1331,5,2,4,2,6,1,0,1,6,18,1198,1349,5,2,10,19,6,2,0,1,12,24
26087,2016,80-84,1583,700,883,694,869,1,0,2,6,0,1,0,0,3,7,697,876,1,1,5,12,0,1,0,0,8,14
26087,2016,85+,1455,482,973,479,960,1,2,0,0,2,3,0,0,0,8,479,967,1,3,0,7,2,4,0,0,5,5
26087,2017,20-24,5159,2717,2442,2551,2314,84,18,12,20,8,21,2,0,60,69,2607,2381,109,46,36,52,21,32,4,2,172,168
26087,2017,25-29,4882,2670,2212,2500,2126,73,18,20,12,32,25,0,0,45,31,2542,2157,86,28,45,27,41,31,2,0,204,142
26087,2017,30-34,4496,2362,2134,2224,2063,80,11,22,11,19,19,0,1,17,29,2241,2092,83,19,31,27,23,24,1,1,148,130
26087,2017,35-39,4867,2461,2406,2281,2318,96,10,22,19,35,36,0,0,27,23,2308,2339,102,14,36,34,41,42,1,0,146,133
26087,2017,40-44,4935,2492,2443,2378,2372,69,7,12,8,12,30,1,0,20,26,2398,2397,74,13,22,26,19,35,1,1,124,147
26087,2017,45-49,6192,3103,3089,2979,3006,75,14,17,19,8,23,0,1,24,26,3002,3032,76,16,34,38,15,27,0,2,118,103
26087,2017,50-54,7237,3664,3573,3545,3504,61,13,18,10,9,16,1,0,30,30,3575,3531,64,17,40,33,14,21,1,1,131,116
26087,2017,55-59,7520,3820,3700,3687,3628,58,13,31,18,12,11,0,2,32,28,3718,3652,61,16,57,41,16,16,0,3,105,97
26087,2017,60-64,6853,3467,3386,3381,3304,40,9,16,21,4,31,1,0,25,21,3402,3324,43,12,37,38,8,34,2,0,93,74
26087,2017,65-69,5435,2688,2747,2647,2701,13,6,11,14,3,11,0,0,14,15,2660,2715,18,8,23,27,3,12,0,0,51,47
26087,2017,70-74,4149,2030,2119,2007,2077,6,5,6,10,5,14,1,0,5,13,2012,2089,6,7,10,21,5,16,2,0,39,35
26087,2017,75-79,2697,1291,1406,1268,1382,4,1,5,1,8,3,0,1,6,18,1274,1400,6,3,10,15,8,5,0,1,13,22
26087,2017,80-84,1619,729,890,721,873,2,1,2,6,1,1,0,0,3,9,724,882,2,2,4,13,2,2,0,0,9,20
26087,2017,85+,1483,500,983,497,969,1,2,0,0,2,3,0,0,0,9,497,977,1,3,0,7,2,5,0,0,3,2
26087,2018,20-24,5063,2665,2398,2516,2283,72,13,11,17,7,17,0,0,59,68,2574,2348,95,38,33,47,22,33,0,2,187,170
26087,2018,25-29,5031,2766,2265,2600,2170,74,15,13,12,27,28,0,0,52,40,2650,2208,90,27,39,31,40,37,0,2,204,142
26087,2018,30-34,4486,2328,2158,2187,2076,78,14,23,11,27,22,0,1,13,34,2200,2109,82,26,32,28,28,29,0,2,139,120
26087,2018,35-39,4957,2522,2435,2353,2349,93,9,22,15,25,40,0,0,29,22,2381,2369,99,14,36,28,34,45,2,1,176,138
26087,2018,40-44,4903,2489,2414,2374,2335,67,8,12,12,18,34,1,0,17,25,2389,2358,72,14,20,30,23,37,2,0,126,144
26087,2018,45-49,5943,2982,2961,2852,2887,77,14,16,17,11,20,0,1,26,22,2877,2907,79,20,34,31,16,24,2,2,128,109
26087,2018,50-54,7071,3566,3505,3448,3427,60,10,22,15,8,25,1,0,27,28,3475,3453,63,14,43,40,10,28,2,0,132,111
26087,2018,55-59,7454,3781,3673,3657,3603,55,13,27,16,10,10,0,1,32,30,3689,3631,57,18,51,40,14,13,2,1,95,99
26087,2018,60-64,7026,3581,3445,3494,3365,36,9,18,20,5,30,1,1,27,20,3519,3385,37,12,39,36,11,31,2,1,97,86
26087,2018,65-69,5527,2752,2775,2711,2725,14,6,12,16,2,12,0,0,13,16,2723,2740,15,10,22,29,5,13,0,0,57,47
26087,2018,70-74,4216,2024,2192,1997,2147,8,6,5,8,6,15,0,0,8,16,2004,2163,9,8,11,22,8,15,0,0,40,36
26087,2018,75-79,2922,1409,1513,1388,1487,3,4,6,3,7,4,1,1,4,14,1391,1501,4,6,10,15,7,4,1,1,13,20
26087,2018,80-84,1721,765,956,755,936,2,3,2,6,2,0,0,0,4,11,759,947,2,5,5,13,3,2,0,0,9,25
26087,2018,85+,1484,513,971,510,955,1,2,0,0,2,4,0,0,0,10,510,965,1,3,0,9,2,5,0,1,7,6
26087,2019,20-24,4894,2638,2256,2472,2152,75,14,15,14,12,11,1,0,63,65,2534,2215,100,38,42,40,25,26,2,3,192,159
26087,2019,25-29,5120,2723,2397,2564,2291,70,16,11,12,27,23,0,0,51,55,2613,2343,84,34,37,42,40,32,1,2,203,158
26087,2019,30-34,4592,2435,2157,2282,2075,84,13,24,12,27,20,0,1,18,36,2299,2109,90,26,35,30,29,29,1,1,149,114
26087,2019,35-39,4911,2515,2396,2357,2312,94,10,18,17,27,35,0,0,19,22,2375,2334,100,14,28,32,30,41,1,0,198,149
26087,2019,40-44,4908,2497,2411,2380,2326,65,8,13,15,16,35,0,0,23,27,2403,2351,68,13,27,33,22,41,0,1,132,135
26087,2019,45-49,5685,2843,2842,2718,2770,69,11,22,11,13,27,1,0,20,23,2738,2792,70,14,36,26,18,33,1,0,132,124
26087,2019,50-54,6829,3467,3362,3342,3283,66,16,20,18,8,21,1,0,30,24,3368,3307,71,19,43,35,13,26,3,0,122,110
26087,2019,55-59,7444,3753,3691,3635,3619,48,10,27,17,11,12,0,0,32,33,3665,3652,50,12,52,44,16,16,2,0,112,94
26087,2019,60-64,7163,3635,3528,3548,3443,35,14,18,22,6,27,1,2,27,20,3575,3462,38,17,37,38,11,29,1,3,95,86
26087,2019,65-69,5698,2814,2884,2766,2825,17,7,14,15,2,18,0,0,15,19,2781,2843,19,12,27,30,3,19,0,1,61,54
26087,2019,70-74,4372,2131,2241,2102,2196,9,4,6,12,5,15,0,0,9,14,2111,2210,10,7,14,22,5,17,0,0,43,41
26087,2019,75-79,3097,1471,1626,1448,1600,3,2,6,3,8,6,1,1,5,14,1452,1612,5,5,8,13,10,9,1,1,15,20
26087,2019,80-84,1791,815,976,805,952,1,4,2,6,2,0,0,0,5,14,810,965,2,4,6,20,2,1,0,0,12,27
26087,2019,85+,1483,518,965,513,949,2,2,1,1,2,4,0,0,0,9,513,958,2,3,1,8,2,5,0,0,9,7
26089,2016,20-24,1045,529,516,462,432,6,3,41,36,4,7,0,0,16,38,476,468,9,7,53,63,7,14,0,2,29,58
26089,2016,25-29,842,433,409,398,362,3,6,23,24,3,6,1,0,5,11,403,373,5,10,24,31,5,6,1,0,36,16
26089,2016,30-34,923,442,481,411,422,5,2,16,33,4,6,2,0,4,18,415,439,5,6,18,45,5,9,3,1,25,34
26089,2016,35-39,938,479,459,445,426,4,2,24,19,3,3,0,0,3,9,448,435,4,4,27,25,3,4,0,0,44,31
26089,2016,40-44,851,433,418,403,381,5,1,17,24,2,3,0,0,6,9,409,390,7,3,20,31,3,3,0,0,5,12
26089,2016,45-49,1145,578,567,548,527,2,8,16,16,0,3,0,0,12,13,560,539,2,12,27,24,1,5,0,0,32,19
26089,2016,50-54,1436,653,783,613,742,2,2,28,24,4,1,0,0,6,14,619,756,2,5,34,36,4,1,0,0,22,16
26089,2016,55-59,1868,902,966,875,924,0,4,17,31,3,3,0,0,7,4,882,928,1,5,21,34,5,3,0,0,22,11
26089,2016,60-64,2208,1053,1155,1028,1111,4,1,13,34,1,4,0,0,7,5,1035,1116,6,2,20,38,1,4,0,0,8,16
26089,2016,65-69,2100,1019,1081,993,1049,1,4,17,18,3,3,0,0,5,7,998,1056,2,4,20,24,4,4,0,0,14,9
26089,2016,70-74,1509,773,736,760,713,0,3,4,9,1,6,0,0,8,5,768,718,1,3,11,14,1,6,0,0,8,6
26089,2016,75-79,1081,523,558,514,550,0,2,6,4,2,1,0,0,1,1,515,551,0,2,7,5,2,1,0,0,3,7
26089,2016,80-84,742,352,390,347,385,0,1,3,1,0,1,0,0,2,2,349,387,0,1,5,3,0,1,0,0,1,1
26089,2016,85+,840,346,494,343,482,2,2,0,6,0,0,0,0,1,4,344,486,2,3,1,9,0,0,0,0,2,2
26089,2017,20-24,1021,514,507,449,428,11,4,34,32,2,8,1,0,17,35,464,458,17,11,45,58,5,13,1,2,38,59
26089,2017,25-29,895,473,422,433,380,2,6,28,21,3,5,1,0,6,10,438,390,6,8,31,29,3,5,1,0,42,29
26089,2017,30-34,936,461,475,427,418,5,3,19,32,3,6,1,0,6,16,432,432,7,7,22,44,5,9,1,1,32,31
26089,2017,35-39,979,494,485,450,452,4,2,29,22,6,3,1,1,4,5,454,457,6,3,31,26,6,3,1,1,40,34
26089,2017,40-44,898,453,445,424,411,6,6,17,19,1,1,0,0,5,8,428,419,8,9,19,25,3,1,0,0,18,8
26089,2017,45-49,1101,562,539,525,495,4,5,19,21,1,5,0,0,13,13,538,508,4,6,31,32,2,6,0,0,27,20
